CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.87613934006,4.82888621402,-0.495529222816,3.09384019424,-0.633752272404,-11.5340710582,2.16203832992,7.11691115824,5.33612830058,4.42450166528,4.63686822442,2.31659766115,12.3112066815,1.98659579777,-11.4313264491,5.6177590764,-2.17713656359,7.66542619755,-12.1356736749,-16.0492898878,-5.94923766127,7.81409113774,40.5183244628,-35.5748199586,-17.5564630469,6.87000388968,20.8867818028,2.2968641105,-26.1621787721,-32.5802489384,7.87787954155,12.3612451757,6.830072125,-32.9578354115,-4.40982200134,-17.2404007991,-11.274818955,-14.4858031821,-2.76840981973,4.73844620427,-6.98519331364,-1.46612004834,10.6046833616,1.24009529317,3.08734719439,5.33250009468,-0.413434366717,1.58919776763,-6.38656353736,3.07192631775,2.6622326723,-0.249111767239,0.154355239244,-2.42919633735,-4.74842830652,-2.09985913267,4.27782519393,-5.20354659983,-3.34627810456,0.0484757909037,-0.670684825712,-0.786543551435,-2.42391462972,-0.974661967815,-1.6735013752,-1.04370079573,2.09253407923,-2.84731112262,0.574790452148,1.77144070858,1.1090888245,1.72914406908,-0.459543329614,0.286817904873,-1.77297818753,2.22517214104,2.4618418732,-0.827540961346,-1.78844346199,-1.88855280118,1.29230827959,0.654756518133,-1.08119298127,-1.94766290795,-3.70377768012,0.262972078182,-1.8304088999,0.764494586012,0.268770521817,1.15805612931,-1.83879808302,0.65429106175,0.0928417327004,-0.373909212516,0.254143894545,-0.446383655147,-0.424175737473,-0.0498274428288,0.253894404838,-0.0495567025461,-1.52997297043,-0.122195236237,0.168122965649,-0.563399628894,-0.255643146542,0.387484545284,1.42266803753,-0.00197211605222,-0.975592709958,-0.248816260929,0.738165052473,0.624287684809,0.913893331503,0.114191795497,-0.406109970368,-0.0470101716309,-0.815601885582,0.0598727843706,-0.19031545251,-0.312286497846,-0.328450002286,0.161059478451,-0.0633825591306,0.408696795038,-0.380635221337
12348,-4.21983725484,1.22623777328,-1.88200730366,-0.174236451414,0.81813657533,1.16089616499,-0.871784977081,-0.846519874016,0.460208624603,0.853935832276,-0.401214637682,0.982188531518,-1.10450114805,0.769873035476,-0.092855632771,-0.313307480971,-0.447774934608,1.20677027192,0.381562184411,-0.468902765084,0.186801758614,0.0539185166959,0.500415611743,0.375192730969,1.22520617672,-0.773103709116,-0.273091255502,0.85071285593,-0.3695993599,-0.577066532383,1.01037294796,-0.584643159814,0.949654918647,-0.735888804693,0.351090235628,-0.390083881963,-0.294898082869,0.392349171429,0.149728984066,0.334845830972,-0.461830877142,0.702557275389,1.21239461442,-0.202336402878,-0.866187792095,-0.040257695236,-0.421851332062,-1.61337033785,-0.399101950463,0.451825072503,0.339589644899,1.28379153293,-0.175878277849,-0.625197606624,0.700755221115,1.17252216442,-1.81335396827,-0.644238368704,0.841539216415,0.370403853624,0.199988988836,0.138108148992,-0.190549607099,-0.0612763857105,1.95171565197,0.180751417103,0.580496005224,-0.195643761811,-1.30832234742,0.0606419193381,-0.483221584532,-1.64479549031,0.699807428064,-0.35270889869,1.36386019793,-1.00366449272,-0.829455713297,-0.503163618916,-0.331859963474,-0.0606381516612,0.062685429977,-0.868467778228,-0.56361538307,0.417794844194,0.021932972781,0.0532130091494,0.0692377791614,-1.8515497931,0.176520330007,-0.344564446,-0.827431037716,0.318809140507,0.992672312983,-0.634967648842,1.10811193367,-0.443402086156,-0.115340266424,1.10421886172,1.25013835215,-1.4235153558,-0.399072146816,1.0776377944,0.679719444415,0.395435460787,-1.06140218752,0.619865020186,-0.153089439581,-1.98661068322,1.65144858054,-0.508209270634,0.603725777504,-0.957095923371,-0.151640298704,-0.485317661636,1.10521573365,2.40127789111,-0.328651230073,-0.558526168486,0.51965931953,1.20492456434,-2.34459498459,0.339885486418,-0.660367903292,-0.102124416562,-0.870652853571
12349,-1.26083848845,2.38781280752,-0.0731511290106,-1.11904411354,-0.0339144638635,-3.71561262276,-0.343747280312,-0.148459240557,-0.789904080929,-0.377912276275,1.57042854824,0.183166990569,0.220674920119,-0.0508470995678,3.17991203125,-0.512427394573,-1.840524227,0.385531178963,0.319152564918,-0.00548485327371,-0.42113163629,0.457671785103,-0.792425881315,1.75629291641,-1.48241045334,0.761680969038,-0.915332530222,0.770402718852,0.502294054943,-1.34897055036,0.286354359749,0.671954686334,0.0720409060458,-0.218179314575,-0.673678221563,-1.53678350966,0.77443016309,-1.41598081887,-0.0871687247614,-0.921191094276,0.0728485253168,-0.0859928763474,-0.145688658659,0.71901038991,1.37158155693,-0.261335926385,-0.0945607464054,-0.185152723927,0.86929057849,1.66267832003,-2.94270442641,-1.3537932924,-0.3337229184,1.21157745424,-0.359097476934,0.212847772347,-0.888909770248,0.569315783296,-0.277932228743,-2.18286472689,-0.250376797778,0.199608164212,0.0943732383832,-0.123464531041,0.188355772104,1.070195909,-1.9811162386,1.74742515201,-0.954560027523,-1.33372330927,0.283740260172,0.635802009254,0.884846569543,-0.340908124738,-0.621171812462,2.12325136166,-0.995159994416,1.64898792594,0.512242287865,1.39656442879,-0.0414273159367,-1.40359107337,0.73715975317,1.04593809313,-0.922101556059,1.84384379747,1.02010024502,-2.35065558233,-2.60894918099,1.12299469227,-2.08054296397,-0.958724230544,-2.12453455116,-0.369058329267,-1.74027207562,1.22985737977,0.431590576655,1.75686436642,0.412846433665,1.34028830627,2.4437041863,-0.203371494315,-1.52964835306,-1.8947339335,-0.0926944955079,0.642540638225,1.46539983359,-0.946050568194,-0.263280266465,1.0563837453,-1.84763382414,-1.99441273173,0.892489826744,-1.55583495973,1.4246354915,-1.48879970884,-1.18380241967,3.74344494277,-0.520693517357,-1.99363067858,-4.08428287785,2.60261692115,2.00381384851,0.951226021857,-2.89658616417
12350,-4.92932114818,-0.714817118974,-1.58079638375,-0.46984514024,-0.116234480854,0.647530289486,0.112630605759,-1.33621733063,1.54704962866,-1.19012701468,-0.212742664451,1.05763483607,-0.475723935751,0.857376062113,-1.30525092502,0.243003930923,0.269081065009,1.95296756517,-0.229433917899,0.56932760039,-0.185510804767,0.905611547375,1.36428405663,0.17704203476,-0.260438181895,-0.170926590272,-0.680041045381,1.08423895758,-0.152269087354,-0.395232726736,0.240945731499,0.635997553758,-1.44479004807,-0.189970530488,-0.314676803991,-0.306760202197,-1.36996713654,0.00150201757333,0.569830945737,-0.244680838583,0.588062951316,-0.203999386266,0.277900814383,0.530049665762,-0.528611674555,-0.0871375244854,-1.46583693399,0.139012415781,0.122697574228,-0.658521704659,-0.783017744457,0.188227728838,1.31057498409,-0.766159809212,-0.511389096294,0.909226579867,1.32369121475,-0.1340940361,-0.420941945622,-0.41571069974,-1.44067780117,-1.22547410031,0.165929628396,-0.761846960183,-0.388300524998,-0.529714174049,-1.36376694431,-0.234296168531,-0.726363105486,-0.296561857979,0.832862884152,-0.142701575008,0.0414247136137,-0.0848147256747,-1.20560756704,1.51958500807,-0.308078726686,0.530115410599,0.48206774754,-0.533147588594,-0.0184142121816,-1.64385890381,0.0994974114282,0.666278265391,-0.111658869597,0.333868392118,-0.121242395662,-0.0321611931999,-0.216959643046,-0.835150155462,0.116419838056,0.206409277532,-0.496329528695,-0.499793136404,0.409320518513,-0.187203970218,-0.946986064962,-0.247298725067,-0.960415218709,-0.645712969171,-0.415241819408,-0.898986435823,-0.00218000707322,0.225969057033,-0.256481402553,-0.973987278205,0.120300533603,1.17690638433,0.169291013881,0.0594816418748,-0.680769731236,0.765016115597,0.900906445006,-0.337976566921,-0.788257390077,1.22298019596,0.783703920815,-0.52417566035,1.67693457407,-0.786148782023,0.535790997291,1.93922335012,0.957009343785,1.18770407445,0.55593218601
12352,-2.05310557581,2.11092425124,0.184844380268,0.128238879719,0.0880487685037,-1.94360015598,2.38373404748,0.89885746816,-0.671701656549,0.08101680451,0.875542502297,1.04977474422,-0.740990035592,-2.07362553916,-0.635032338129,0.0203007191559,0.113646255877,0.568899826903,-0.031885388395,0.1028994731,-0.696557905686,-0.910595200109,-2.33414633375,0.516038448933,-1.75936913221,0.228348854702,-1.07342540078,-1.79885388938,-0.919889940596,2.09792302005,-0.142408688101,2.21868179578,2.2313126794,-0.572072191664,2.4592884994,1.38823303842,0.189626703557,-0.398604172072,1.82735453813,1.19563219336,-0.985360208525,-0.870074504936,-1.14824311275,-0.0596310827908,-0.910087733621,-2.20945663618,-1.58660867484,-1.44254631606,0.933700941569,0.264662285991,-1.53070724054,0.679539134707,3.51468191571,0.482672329402,1.30709399393,-1.43024676858,-1.29843880839,-0.447766293942,0.223169352502,-2.06695178769,0.376781638768,0.0554144301409,0.80876845688,-0.45702682424,0.056651327482,-0.239436709298,-0.639873316009,-0.559448648901,-2.21321473403,-2.30818924211,-0.66520595633,-0.485082691107,2.99223887835,0.0143911973566,0.373364932578,1.3896299421,-0.237379972963,3.18347899282,-3.40604759229,0.284366028747,0.357447765367,-1.27543941463,2.02901873948,0.881058311436,-2.67427594958,-2.58814879526,1.8001252725,0.991124627824,-7.18933146307,-0.247036015611,-3.50248950695,-4.52309781443,-0.632217809448,-2.83201045867,-7.3428841924,-1.32438941008,2.42916664233,-8.9617002644,7.59239723557,6.26169077144,-5.05693236679,3.74457701209,-3.53720773618,-4.60962542209,-2.95210673409,6.42412547363,8.65805736356,10.7167647736,-0.337022337819,14.8885336786,19.8551646081,2.81368256587,8.73693108369,-2.70605868423,0.464408134685,8.32587550303,6.93944766823,-2.16923416051,-7.39798327352,-4.4777484025,4.08772305245,-4.19040434687,-5.39574374241,-2.33716392419,-2.31700325403
12353,-6.37381210537,-0.174425528945,-0.621214145293,-0.352677537762,0.218659508252,0.78354679217,-0.251358021831,-0.151738354131,0.697156471219,-0.186313488687,0.0393281699822,0.259067020241,-0.278340677306,0.195691366279,0.228989288967,0.556596676022,-0.0122252897416,0.426719454269,-0.340139017723,0.292961548354,0.10472574527,0.0637738683016,-0.353473538194,0.194641998884,0.520274949857,-0.104996149076,-0.347058606363,-0.418252653321,0.1356728088,0.128285059997,0.371412168886,0.105773454332,0.378928378738,-0.0943741573061,0.562365449033,-0.52539899422,0.10127225063,-0.463225596085,0.124870140739,0.0449765895986,-0.0903628973873,-0.165906184405,0.303533188995,-0.00812100391463,0.00109161547352,-0.338790234593,-0.217233942993,-0.0477102512393,-0.0520243757148,0.2927018797,-0.0521911533761,-0.0847678281987,0.318564765083,0.193832288374,0.0904267555706,-0.776279842643,0.135050839301,-0.456112998098,-0.554739580384,-0.304789067056,-0.0665236054433,-0.00454973884274,0.270576066436,-0.358896240107,0.0907980117753,-0.19885068895,0.0137529384505,-0.29121057167,-0.481429813033,-0.362619080793,0.195457676102,-0.239642206573,0.0878331343077,0.010038476128,-0.187471919197,0.559032225207,-0.41939890746,0.144685418868,-0.121292733774,0.0483880620234,-0.256989175807,-0.861279911859,0.0788397950609,0.0482695883813,-0.15883587663,-0.299369773787,0.323391142951,0.457106113211,0.361894445175,-0.076590860025,0.304669512065,-0.0525493219386,0.102619997216,-0.018925678292,-0.232042115371,0.170558542793,-0.348412143663,0.0206420074081,-0.2606419471,-0.141092831367,0.148209097326,-0.358495402837,-0.0417095006701,-0.00948614159283,-0.038965839119,-0.790440288227,-0.200555852711,-0.223272789894,-0.0119531651698,-0.110812104755,-0.306771455718,-0.116320320135,0.166662047883,0.439238650992,0.0107462131412,-0.0770826212595,0.150883914768,-0.153232945194,0.238178975875,-0.2133512186,-0.0710168431043,0.109146735259,0.29350108221,-0.367230518393,0.105430622694
12354,-2.21477153158,-1.16083943326,-0.338123598974,-0.919938311529,0.0511678325413,0.837144518917,-1.11325649,-0.997944457841,-0.568139466185,0.714349103221,-0.533151268349,-1.87997139042,0.855778962705,-1.50757120314,0.429723847579,-2.05294200137,-0.211448455032,0.449050810753,0.705932275078,0.888212236444,-0.329234431858,-0.917252049834,-0.00113257999219,0.221005580992,1.10636521528,1.09446255106,-0.973986323128,0.0963576887967,-0.65858082776,-0.651977781269,-0.0609694181021,-0.493925182206,0.0939683362561,-0.469813799225,-0.535758503614,2.09009665704,0.490244041396,0.0255872874278,-0.380066348034,0.218694341324,0.55706248731,-1.0345249803,0.237148434354,-0.939396422765,1.94071703376,-1.07521349018,0.284360112848,-0.38867655308,-0.305476520241,0.965134826603,0.508314147161,1.67675038792,0.866042005432,-0.168183096285,-0.159965400828,-0.427153601929,-0.0863918475868,-0.107040972528,0.51833996953,-0.377478036467,0.325456984558,1.23393484858,-1.32877551241,-0.176167190781,-0.561148157481,-0.731474185531,-0.385071751543,0.019983247506,0.120446866754,-0.817640912416,-0.739609350479,0.0100827442333,0.145146638837,-0.150560526888,-0.0475063955965,0.979217089969,1.05195525768,-0.387032863642,0.503797108454,-0.43807310825,-0.412804786808,-1.54978636452,-0.201082775194,0.222208892097,-0.650496855374,-1.33521574125,0.511099586442,0.716288228098,0.0737237079076,-0.521005338496,1.68309887453,0.720284822556,0.561351260279,-0.943404825299,-0.564034712309,0.786002664872,0.807655329533,-0.919817467758,-0.330549622856,1.32648395208,-0.471969816568,-0.0205948891412,0.0310372050958,1.04580705504,-0.791565867755,-0.537034217655,0.0480353607468,0.446452024844,-0.580779232986,-0.759678194858,0.0727901651057,0.67356878579,0.141229504965,0.498417466305,0.175163624071,-1.38640244328,-1.47577875891,0.69157514727,0.940950844549,1.01061686352,0.435651241584,-0.208387331453,-0.349402613741,-0.410852048891,-0.44869890061
12355,-5.80169150569,-0.0313495653825,-0.499957413807,0.597502344169,-0.159637939823,0.871308394459,-0.834322583955,0.621206735899,1.03365009086,-0.429802416696,0.10533580073,0.145366714271,0.164184329239,0.0132246206741,-0.254612812907,0.444865587459,-0.0487325626378,0.631335871348,-0.617028051979,0.382434102991,-0.187881369729,0.316349068161,0.180229054584,-0.248689836953,0.24330319897,-0.435511585745,-0.926781014382,0.040702923546,-0.138960400362,0.510913814325,-0.315541118454,-0.43332677585,0.0246070046228,0.216290175344,-0.115222989483,-0.449277036678,-0.069437108198,-0.127081326424,0.366211951166,-0.361255499234,0.119743094115,0.388372776194,0.174258222765,-0.77852457246,0.689317981999,-0.205129956418,-0.19965880738,0.306060231763,-1.43785137817,0.716107944986,-0.413256062973,0.258624762292,-0.0322208636792,-0.0975187584857,0.00844042165734,-0.963251742099,-0.27828593879,-0.262170056563,-0.108544153982,0.809501907288,-0.577623194839,-0.316595146217,0.0937011960505,-0.0199856288329,0.313257685863,-0.800194803032,-0.144913847722,-0.212560191452,0.00785429348562,-0.168679937824,-0.347523663528,-0.324380727805,0.00834876119452,-0.117243074562,0.324405005669,0.258450299132,-0.382639520702,-0.0526378569984,-0.38457182186,-0.39285436429,0.0865569852911,-0.936834471969,-0.119163049507,0.289243559067,-0.541565815663,-0.557440042641,0.461619524589,0.189503797402,0.48937456532,0.784765368108,0.692080294214,1.64253038646,-0.876588812998,-0.421789228871,-0.0751126363559,-1.47973343492,-0.480878228526,0.594421571868,-0.683659457558,-0.363311427158,-0.169687879648,-0.629419438552,0.102660888239,-0.367857153583,0.278785268966,-0.644591071711,-1.25803251516,-0.602273477909,0.366340233538,0.419492023584,0.666208352639,0.375957040126,-0.795256412853,-0.61888957609,0.904609468029,-0.569817958773,0.329770187225,-0.0341093738434,-0.0731328804603,-0.405145964357,-0.376890635333,0.544122515129,1.94032973645,1.59062669722,-1.61079331809
12356,-3.17203869499,1.13577370063,1.1428590867,-0.33426043768,-1.51635490942,1.69974122838,-1.18419490439,0.864884757083,0.18454481645,0.419264024867,0.834809945369,1.07913421151,-1.13700489962,-0.894196726872,2.24041214599,-0.438329887078,-0.473926880544,1.02660020152,1.72446879741,-0.411252382923,0.0667341418926,2.5151921471,2.12193113771,1.88432788001,-3.69908620313,-1.61786387196,2.00595194506,-3.52637550071,-0.602811937644,-0.4645253657,3.72823756024,-2.2584080522,4.56030384274,0.405458672527,0.496535697429,-0.7906739381,2.38288008135,-0.0247115766278,2.20683869997,0.847181099514,-3.03360396358,-2.02797437731,-0.864464252564,1.98842505746,-0.482084582176,-3.59312775098,-1.16654318585,-1.05530548781,0.882716974699,2.34292473295,-1.40131650292,-0.0124198271571,-1.76097179247,1.22355378044,-1.06507821887,1.1745319978,-1.20820553201,0.445073848441,0.861732422801,3.27658674372,-0.611942104293,0.521403081566,-1.40625535288,-0.22767641522,1.26994147615,0.297825005774,1.966343393,-1.1089258047,-1.06301675592,-0.973657716161,-1.10124914215,-2.02028928401,-0.0971604832144,-0.462245973016,1.49161024988,-0.0735453739128,-0.791476640256,-0.316448411844,-0.92676114407,-0.239338366679,-0.311306742591,-0.353257898141,-1.48303148262,2.9397699894,-1.17821820312,3.06997122416,-1.3413047132,-0.153481996978,-3.04850366751,1.45118997952,-1.75684571883,-0.286378005601,-0.18961708359,-0.973150335968,-2.49011667291,-2.43274448058,1.01826769717,1.30220434317,-0.837743902921,0.551072228444,3.34782957413,1.00458972703,2.1053828835,-0.11847590668,-2.54957979962,1.02985201058,-1.62897447935,-1.65563116456,0.227946568006,-2.22594918067,-2.82103463229,-1.09632588196,-2.56743709657,-0.502361682199,4.12335361124,1.49942509916,0.475681082964,0.800618374501,-0.137138483512,1.3145360471,0.882924898652,-3.76913901395,1.24721503537,-4.30700648568,-1.32397082696
12357,3.27057953892,4.65564632754,-1.09681569119,-3.21030194846,-5.17125281634,-3.17742427058,1.75291148679,1.43376671333,0.388102237591,-8.96873347405,0.0410209395708,-2.17786649477,2.54035534399,2.15208078056,8.07118691588,-0.434400502261,2.85971335525,7.19012005978,1.89104809325,0.792093463331,-5.09504856516,4.4447592714,2.27501483362,6.28201863159,-2.88733834626,0.453460191561,-2.83997329464,-3.50547255101,4.0775599225,4.60923627658,2.52843511971,-2.40603301863,2.44517043973,-0.402415472611,6.59250985961,-12.7921265023,22.3523913369,-5.28284412243,10.1912785184,3.7001466816,19.3901979798,13.5793109975,6.71240945021,6.42170034645,40.8827005888,-5.59585237454,7.13860586157,14.9265544032,-26.4330815612,-1.82564832025,9.52916529688,-30.2517741438,7.49061855945,0.847437931721,-0.123789305811,2.03026251758,-0.626771303273,-8.17647715877,3.31662726638,0.484408810966,3.28622450303,6.23873823939,-4.17261696874,2.85975409954,8.24965303201,15.2335899391,-3.55264455374,1.20537229623,-4.02712155022,0.303527564148,-2.42978576605,-2.86559952637,2.4198916305,-3.00045541,-7.19995356482,6.43646309915,-2.91335280079,-1.05899633973,3.70097212326,-3.78132214303,-0.3911367084,3.07390906851,1.53160463386,-0.55923107639,1.80081607771,1.66338595676,-1.11719586482,-0.157964773882,1.57594329999,0.789951328965,-2.77325056157,-1.12810353169,-0.358082564783,0.801741493883,-0.0862030716547,1.86358737533,-0.563905614623,-0.841129458766,-0.751159491011,-0.213908566086,-0.861184493105,2.09257766768,-0.326434312024,-0.931786411881,0.525497209895,1.4795405263,-1.19007697516,1.66602932054,1.58382323376,0.188783553192,-0.137900761229,-0.426882038215,-0.738082667206,1.18500223514,3.0954178477,-1.07275679347,-0.101372958103,-0.892077157535,1.48203850349,-1.40721014758,2.12105238953,3.34183567196,-0.582950724721,-0.945608074734,-0.521511358754
